10018	城寨英雄(大结局)	0.185833332
10018	钢铁侠(终极强敌，生死一战)	0.699444444
10018	敢死队	0.191666666
10018	天空之眼	0.036666667
10018	狮子王(机智丁满与蠢萌彭彭)	0.775000001
10018	龙珠Z：复活的弗利萨(热血情怀，宿命对决)	1.182222223
10018	嫁到这世界边端	0.308055554
10018	暮光之城：月蚀	0.241111111
10018	哈利波特：神秘的魔法石	0.719722222
10018	生化危机：灭绝(超级活死人，种族大灭绝)	0.243333334
10018	变形金刚	0.731666669
10018	变形金刚(暴爽重金属超强震撼)	0.71861111
10018	饥饿游戏	0.079999999
10018	生化危机：启示录	0.712222222
10018	使徒行者	0.701111109
10019	深夜食堂	0.169722221
10019	赌城群英会	0.650277778
10019	旅途的花样：李治廷回归被美女放倒	0.691111111
10019	楚乔传	0.807777778
10019	深夜食堂(大结局)	0.732777778
10025	海底小纵队	99
10026	极限挑战第三季：孙红雷智斗大妈张艺兴进化小狐狸	0.610000001
10026	我的前半生	0.206111112
10026	极限挑战第一季期	1.697500001
10026	赌城群英会	0.568055554
10026	超时空男臣	0.45972222
10026	阿妈教落食平D	0.035833334
10026	同盟	0.03
10026	使徒行者	0.710000002
10026	老表，毕业喇！	0.047500001
10039	奔跑吧：Baby感动回归	0.971944445
10039	秦时丽人明月心	0.712777779
10050	盲约	0.559166666
10051	白鹿原	0.6675
10051	地心营救	1.894722221
10051	驴得水	0.265833334
10051	极速前进第四季：范爷率组霸气夺冠	1.723888889
10051	中餐厅：泰国Mike携友惊喜来袭	1.749166668
10051	灰姑娘(英文版)(升格的成人童话)	5.106944446
10051	开心剧乐部：印小天遭套路吓傻	0.899722222
10051	中餐厅：周冬雨晋级“真主厨”	0.355833334
10055	特种部队：眼镜蛇的崛起	0.155277778
10055	特种部队：眼镜蛇的崛起(铁血毒蛇反击战)	0.044444443
10055	憨豆先生的大灾难	0.903333334
10055	宝莱坞机器人之恋	2.226944446
10055	神偷奶爸(激萌小黄人爆笑追凶)	1.548055555
10055	机械师	1.431666667
10055	普罗米修斯(《异形》前传，造物主的逆袭)	11.8725
10055	爱情公寓三	0.091111111
10055	金星秀：沈南变“庄周”遭遇奇葩队友	1.12361111
10055	金星秀：金星追问邓紫棋爱情史	1.125277778
10055	永不失败的国家(三方势力PK)	0.030555557
10055	金星秀：吴越饰演第三者被骂惨	0.365277778
10055	金星秀：金星扔鸡蛋砸车破谣言	1.224444444
10055	金星秀：揭秘网红模特发家史	0.586666668
10055	金星秀：张一山挑战演技演少女	2.131666666
10055	金星秀：小南爆料-金星羞于启齿的暗恋	0.581666666
10055	金星秀：荒唐弱智的五行币骗局	0.579722222
10055	金星秀：“鼓励教育”过头闹悲剧	0.624722222
10055	金星秀：岳岳算错账遭客人辱骂	1.065833333
10055	奔跑吧兄弟第二季	0.473055557
10055	夺命海怪	3.362499998
10055	超级鲨大战机器鲨(海洋新危机)	1.180555555
10055	道格拉：吸血鬼	0.868333334
10055	小屁孩日记	0.286388887
10056	十万个冷笑话第三季	0.121388889
10056	精灵梦叶罗丽第五季	0.0375
10056	捷德奥特曼	0.38861111
10058	轻睐演唱会	0.058055554
10058	兔侠传奇	0.791666666
10058	家房客：真假孝心	0.610000001
10058	家房客：物归原主	0.414722222
10058	家房客：特殊老鸨	0.355833334
10058	机器人的崛起	0.208888889
10059	阿优	0.024722222
10059	巨神战击队第三季	0.737222222
10059	乐高城市组	0.160000001
10059	熊出没之冬日乐翻天	0.049166666
10061	玩具总动员(D)	0.367222222
10061	辛普森一家第季	0.031944446
10064	人民的名义	0.711944443
10076	左轮手枪	0.693055555
10076	楚乔传	0.027777778
10076	欢乐颂	2.784166666
10076	我的前半生	0.734722221
10076	大军师司马懿之军师联盟	3.695555554
10076	奔跑吧：奔跑团探班鹿晗热巴二次元对话萌翻	1.311111113
10076	中国新歌声第二季：杰伦Eason对唱	0.508888889
10076	反恐特战队之猎影	1.374444444
10076	中国新歌声第二季：陈奕迅变学员陈二萌小伙秀藏语饶舌	2.115555555
10076	轩辕剑之天之痕	0.42361111
10076	还珠格格第二部	0.683888889
10076	绝密	0.1275
10076	西游记(版)	0.386666666
10076	楚乔传(大结局)	2.299166666
10076	建国大业(红色三部曲之一，豪华群星助阵)	0.807222223
10076	复合大师	0.243611112
10076	深海利剑	0.418611113
10076	深海利剑(大结局)	0.030277776
10076	守卫者-浮出水面	0.033888888
10076	我的老爸是奇葩	0.732777778
10076	中国新歌声第二季：王菲密友登场召唤回忆杀	1.682500001
10076	中国新歌声第二季：张婉清红酒嗓再现经典	1.626388889
10076	自然：狐猴的烦恼	1.063333334
10076	跨界歌王第二季：张继科低吟《成都》	0.315277776
10076	人间至味是清欢	12.89416667
10076	那年花开月正圆	0.760277779
10076	中国新歌声第二季：周董E神上演嘻哈对决	2.173055556
10076	吾儿可教	3.035833332
10076	我们的爱	0.035277778
10076	奔跑吧兄弟第二季	0.783333334
10076	中国新歌声第二季：最终突围战达布深情献唱	1.35138889
10076	通天狄仁杰	0.131111109
10076	中国新歌声第二季：周董自曝撩妹套路	3.85638889
10076	盲约	4.790555556
10076	棉花糖和云朵妈妈	0.861944445
10076	新大头儿子和小头爸爸超能爸爸	1.608333334
10082	赌城群英会	0.685277777
10082	踩过界	0.715555555
10082	兰花劫	0.277777778
10082	太行英雄传	0.733055554
10082	决战江桥	0.715000001
10082	超能老豆	0.045833333
10082	白鹿原	0.751944446
10082	白鹿原大结局	0.625555555
10082	反恐特战队之猎影	0.687500002
10082	林海雪原	0.524722222
10082	边境风云(红雷杨坤获称“眼技派”)	0.249444444
10082	秋收起义	0.999722222
10082	热血军旗	0.68861111
10082	秋收起义(大结局)	2.005833331
10082	奔跑吧兄弟第二季	0.024166666
10082	龙珠传奇	0.473888887
10082	血染大青山	0.531666667
10082	我是特种兵之利刃出鞘	0.650833334
10082	热血尖兵	0.705277778
10082	警察锅哥	1.151388888
10082	领养	0.721666666
10082	讲古：惠来海角甘泉	0.251388888
10082	讲古：贼	0.252499999
10082	深海利剑	0.592222222
10082	少林问道	0.892222222
10082	老农民	0.108055555
10082	深夜食堂	0.046111111
10082	别让我看见	0.726666667
10082	楚汉传奇	0.153611112
10082	女儿红	0.744444444
10082	同盟(大结局)	0.778888889
10082	同盟	0.639166668
10082	灿烂的外母	0.690833333
10082	岁月如金	0.681944443
10082	使徒行者	0.0375
10082	灿烂的外母(大结局)	0.282222221
10082	怒海红尘	1.109722224
10085	奔跑吧：李晨艳妆变武媚娘	0.169444445
10085	奔跑吧：李云迪助阵人大合唱鹿晗秀高音	1.543888889
10085	夏至未至	0.682222224
10085	奔跑吧：Baby感动回归	0.019999999
10085	阿优	0.220000001
10085	奔跑吧：鹿晗大秀球技	1.850555556
10085	熊出没之冬日乐翻天	0.559999999
10085	奔跑吧：暴力贾玲地咚王祖蓝	1.666111111
10085	朗读者：香港交接仪式总指挥安文彬忆回归细节	0.279444444
10085	朗读者：赵文？回忆爱猫落泪	0.203055554
10085	朗读者：张小娴分享爱情保鲜秘籍	0.38111111
10085	朗读者：冯小刚谈青春得失	0.107777777
10085	奔跑吧：陈赫玩烧脑怒怼邓超刘涛被众疑超揪心	0.04638889
10085	我的前半生	0.7425
10085	憨豆先生的大灾难	0.248611111
10085	极速蜗牛(蜗牛变涡轮，有速度有激情)	0.103333332
10085	极速蜗牛	0.946111111
10085	开心剧乐部：包贝尔苦追贾玲	1.374722222
10085	怪兽电力公司(长相滑稽，创意十足)	0.020277778
10085	奔跑吧：收官之战！邓超遇王力宏变迷弟	0.707777777
10085	开心剧乐部：陈赫贾玲再组CP范明变人气小鲜肉	1.376111112
10085	旅途的花样：林大胆上线志玲沉迷跳伞	1.347499999
10085	奔跑吧：奔跑团探班鹿晗热巴二次元对话萌翻	1.486388887
10085	旅途的花样：芭蕾舞王子迷倒林志玲	1.080555554
10085	跨界喜剧王第二季：邓紫棋变“机器人”学方言	0.3675
10085	跨界喜剧王第二季：邓紫棋饰演野蛮女友	1.546944444
10085	我是未来：SNH示爱张绍刚？	0.201388889
10085	中餐厅：崔老师爆赵薇周冬雨趣事	1.133055554
10085	跨界喜剧王第二季：杨宗纬狂飙东北方言	1.656666667
10085	盲约	0.813055558
10085	奔跑吧兄弟第二季	0.919722223
10085	憨豆先生动画版第二季	0.174999998
10085	秦时丽人明月心	0.149722222
10085	熊出没之丛林总动员	1.166111112
10085	憨豆先生动画版第二季(调整)	0.348055555
10085	哆啦A梦：伴我同行(听说蓝胖子回来过)	1.511111112
10085	贝肯熊	0.052777778
10085	乐高城市组	0.024722222
10085	喜羊羊之深海历险记	0.244722221
10085	小屁孩日记	1.253333333
10085	中餐厅：泰国Mike携友惊喜来袭	0.171388889
10085	玩具总动员	0.314444443
10085	跨界喜剧王第二季：啜妮续演前半生柯蓝演绎谈判专家	1.098888888
10085	欢乐喜剧人(憨豆献银幕终极秀)	1.406111112
10085	玩具总动员(最大阵仗的反斗奇兵)	1.415555556
10085	玩具总动员(巴斯光年与牛仔伍迪)	1.293333334
10085	浪花一朵朵	0.591944446
10085	神奇阿呦	0.45361111
10085	人间至味是清欢	0.62388889
10085	青禾男高	1.692222221
10085	味道中国(“后舌尖时代”的味觉表达)	1.285555555
10085	魔法总动员(萌猫笨兔玩魔术)	0.984722222
10085	魔法总动员	0.376944444
10085	加菲猫	1.783888889
10085	中餐厅：周冬雨迎主厨挑战	0.2325
10085	熊出没之丛林总动员(中央少儿)	0.87361111
10085	旅途的花样：林志玲遭嫌弃李治廷猛吃生蚝	1.302222223
10085	旅途的花样：华晨宇为给乔欣惊喜挑战跳楼机	1.55611111
10085	年代秀：苏醒现场freestyle魏晨出道十年新专辑	1.230833333
10085	跨界喜剧王第二季：薛之谦变时代姐妹花	0.274722221
10085	驯龙高手	1.584166668
10085	速度与激情	1.67111111
10085	超凡蜘蛛侠(吊丝英雄，传奇再起)	2.034166666
10085	中国新歌声第二季：郭沁治愈嗓音征服E神	10.515
10085	猩球崛起：黎明之战(猿和人的超级PK)	0.069722222
10085	跨界喜剧王第二季：斯琴高娃霸气处理家庭纷争	0.325277777
10085	芈月传奇	0.573333334
10085	速度与激情(雪地飙车，竞速潜艇)	999
10088	太行英雄传	0.712222222
10088	楚乔传	0.039166666
10088	名侦探柯南：银翼的魔术师	1.632222223
10088	生死连	0.675833333
10088	少林问道	0.935833332
10088	一路惊喜	0.165
10088	我们的少年时代	0.846388889
10088	反恐特战队之猎影	0.731388888
10088	小猪佩奇	0.367222224
10088	小花仙	0.573055555
10088	熊出没之冬日乐翻天	0.739999999
10088	蜿龙	1.645555555
10088	绝密	0.16888889
10088	深海利剑	0.480833335
10088	飞虎队大营救	0.66888889
10088	黑土热血	0.127222224
10088	搏击迷城	1.53888889
10088	秋收起义	2.479722221
10088	摔跤吧！爸爸(燃中带泪！三傻男主再出高分神片)	0.181944444
10088	我们的爱	0.71388889
10088	红色护卫	0.728611111
10088	半斤八两	0.976944446
10088	猜拳	0.297499999
10088	熊出没之丛林总动员	0.39
10088	巴啦啦小魔仙音符之谜	0.268333334
10088	乡村爱情故事	0.703333334
10088	喜羊羊之深海历险记	0.190000001
10088	果宝特攻	0.084444444
10088	熊出没之环球大冒险	0.067777778
10088	血染大青山	2.881944444
10088	警察锅哥	0.679166666
10088	人间至味是清欢	0.979722223
10088	秦时丽人明月心	0.367222222
10088	那年花开月正圆	0.576111113
10088	吾儿可教	0.299722222
10088	通天狄仁杰	0.483333334
10088	夏至未至	0.608888887
10088	何所冬暖何所夏凉	1.754166667
10088	开心剧乐部：印小天遭套路吓傻	0.542777777
10088	醉玲珑	0.839166667
10088	快乐大本营：陈赫包贝尔大鹏上演颜值之争	0.5325
10088	开心剧乐部：李晨变作战专家	0.050555556
10088	血狼犬(狼犬大战震慑心灵)	999
10089	太行英雄传	0.168333334
10089	楚乔传	0.408333334
10089	生死连	0.614166667
10089	港?？高清)	0.100277777
10089	斗牛(加防抖)	0.440555556
10089	我的前半生	0.295833334
10089	反恐特战队之猎影	0.714444446
10089	少林问道	0.164722222
10089	黑土热血	0.662777777
10089	怪博士与机器娃娃小雨的诞生	0.369722222
10089	魔法俏佳人第一季	0.352777776
10089	剿匪英雄	0.016944444
10089	花开半夏	0.683333335
10089	人间至味是清欢	0.074444443
10089	血染大青山	0.750555557
10089	守卫者-浮出水面	8.535555557
10089	盲约	0.712777778
10089	憨豆先生动画版第二季(调整)	0.179166667
10089	小兔班弟	0.019722223
10089	玩具总动员	1.347777778
10089	代号九耳犬	8.986388887
10089	小羊肖恩	0.020277778
10089	奔跑吧：收官之战！邓超遇王力宏变迷弟	0.114444444
10089	精灵梦叶罗丽	0.35861111
10089	奔跑吧：奔跑团探班鹿晗热巴二次元对话萌翻	0.053333333
10089	了不起的孩子第二季：小吴亦凡与鹿晗现场拼颜值	0.2325
10089	开心剧乐部：宋小宝苦追贾玲	0.094166666
10089	开心剧乐部：张凯丽“喜当娘”狂收位儿女	0.1575
10089	人间至味是清欢(大结局)	0.764166667
10089	血染大青山(大结局)	0.711944446
10096	人民的名义	0.946944444
10096	神探狄仁杰	0.028333334
10096	绝密	0.087777778
10096	煎饼侠	0.72361111
10096	火力少年王之传奇再现	0.636388889
10096	煎饼侠(笑点全开，拯救不开心)	2.302222222
10096	青禾男高	0.137222222
10096	泰坦尼克号(震撼凄美的沉轮之爱)	0.908055557
10096	喜羊羊发明大作战	0.899444446
10096	神奇阿呦	0.313611113
10096	超级飞侠三	3.534444444
10102	大军师司马懿之军师联盟	0.767222222
10102	打工捱世界Ⅱ	0.35611111
10102	诗书中华：张大春钱文忠解读中国神话人物	0.405277778
10102	雅罗斯拉夫：千年记忆	0.029444443
10102	机械姬(调字幕)	0.431944445
10102	机械姬(机器夏娃，宅男福音)	0.328888889
10102	国王班底(人性腐败，爱与背叛)	0.483055555
10102	极限挑战第三季：张艺兴变人肉轮盘	2.504166667
10102	极限挑战第三季：孙红雷脸基尼抢镜	0.027500002
10102	极限挑战第三季：沙溢被虐惨叫连连	0.17472222
10102	我是未来：沈梦辰变身机器侠尬舞	0.405833333
10102	今晚后脱口秀：看好你的钱	0.620833332
10102	极限挑战第三季：孙红雷姚晨结盟	3.178888889
10102	我是未来：SNH示爱张绍刚？	0.017777777
10102	我们所知道的生活	0.060555554
10102	我们所知道的生活(冤家聚头养BB)	0.911944445
10102	我是未来：原力觉醒开启意念时代	0.267222221
10102	今晚后脱口秀：算什么男人	0.039999999
10102	极限挑战第三季：张艺兴雪耻重振皮革厂	20.73583333
10102	十万个冷笑话(凭吐槽能量成票房黑马)	0.086111112
10102	今晚后脱口秀：谢谢你的爱-致粉丝	0.4575
10102	一球成名(惊现贝克汉姆)	0.631111111
10102	疯狂的石头(“小贼”黄渤演绎黑色幽默)	1.749166668
10102	极限挑战第三季：王嘉尔惨遭沙溢套路	0.0525
10102	那年花开月正圆	0.660277778
10102	今晚后脱口秀：谢谢你的爱-致朋友	0.611944442
10102	了不起的菲丽西	0.17638889
10102	法国万岁(人在?逋局？？嘉？？	0.195
10102	法国万岁	0.130833334
10102	神探夏洛克第三季：最后的誓言	0.110000002
10102	神探夏洛克第三季	0.511666668
10102	今晚后脱口秀：别惯着自己	13.75638889
10102	机智过人第一季：葛优降临现场飙歌	0.235555555
10104	猪猪侠之变身战队	1.163333335
10104	猪猪侠之五灵守卫者	2.707222222
10104	超级飞侠二	1.477222224
10104	猪猪侠之光明守卫者	1.347499999
10104	我想和你唱第二季：萧敬腾被爆撩妹有绝招	0.41388889
10104	开心剧乐部：陈赫贾玲再组CP范明变人气小鲜肉	0.293888887
10104	摔跤吧！爸爸(燃中带泪！三傻男主再出高分神片)	2.296944444
10104	熊熊乐园	0.511944444
10104	极限挑战第三季：孙红雷智斗大妈张艺兴进化小狐狸	8.506666668
10104	大军师司马懿之军师联盟	0.661388887
10104	汪汪队立大功	0.829444445
10104	哈喽！葡星人	0.347222223
10104	乐高城市组	0.509166665
10104	饼干警长	0.018333334
10104	熊出没之丛林总动员	2.547500002
10104	新葫芦兄弟	0.259166666
10104	熊出没之夏日连连看	0.74611111
10104	熊出没之冬日乐翻天	0.904722223
10104	熊出没之秋日团团转	1.389166666
10104	托马斯和朋友	0.362222222
10104	小猪佩奇	0.403333332
10104	新成龙历险记	22.86527778
10104	黑猫警长	0.610000001
10104	同盟	0.768055558
10104	同盟(大结局)	1.043611111
10104	跨界喜剧王第二季：斯琴高娃霸气处理家庭纷争	0.242777777
10105	猪猪侠：光明守卫者？上部	0.258333331
10105	猪猪侠：光明守卫者·上部	99
10107	同盟	99
10115	超级飞侠二	13.44638889
10115	超级飞侠三	0.31638889
10115	楚乔传	0.955555555
10115	小公主苏菲亚	0.019722221
10115	我的前半生	0.109166666
10115	中国新歌声第二季：杰伦Eason对唱	0.077777779
10115	中国新歌声第二季：陈奕迅变学员陈二萌小伙秀藏语饶舌	0.881944445
10115	开讲啦：李强	0.861666667
10115	甜果屋宣传汇总	0.01861111
10115	赌城群英会	0.808611113
10115	街边小吃第三季	0.033055555
10115	智慧树	0.472777778
10115	巧虎来啦	0.664166666
10115	神兽金刚	0.391111111
10115	人间至味是清欢	0.402777778
10115	超级飞侠二(嘉佳卡通)	2.211944446
10115	日食记：新年旧味之锅烧辛拉面	0.066666667
10115	日食记：新年旧味之海鲜粥	0.057500002
10115	日食记：新年旧味之煲仔饭	0.070000001
10115	非你莫属：企业招聘变拍卖价高者喜获人才	0.191111112
10115	自然：探秘鲨鱼海滩	1.446944446
10115	金星秀：金星遭遇“史上最抠门宴席”	0.046944444
10115	汪汪队立大功	7.231666666
10115	银河护卫队(保护地球已过时，拯救宇宙是正事)	0.019166666
10115	通天狄仁杰	0.032499999
10115	博人传火影忍者新时代	2.034722222
10115	中国新歌声第二季：导师混战开启扎西平措唱响雪域天籁	0.039999998
10115	中国新歌声第二季：周董E神上演嘻哈对决	0.030277778
10115	我们的爱	0.531388889
10115	爱？回家之开心速递	0.018055555
10115	那年花开月正圆	0.65611111
10115	中国新歌声第二季：郭沁周深默契演绎《大鱼》	0.510277776
10115	曹格演唱会	0.022222222
10115	七巧板	49
10122	俺爹是卧底	0.332777779
10122	生死连	0.709722221
10122	特种神枪手(侠肝义胆反成目标)	0.12
10122	快乐的旅行第一季	0.447499999
10122	阿凡达(D)	0.031944444
10122	大话西游之月光宝盒(环绕声)	0.037222224
10122	逆战	0.075833335
10122	太行英雄传	0.729444444
10122	决战江桥	0.412777776
10122	我的前半生	0.462500002
10122	林海雪原	0.136944444
10122	绝密	0.689444446
10122	劫案疑云	1.585277779
10122	玩命记忆(深度悬疑，致命失忆)	0.022777778
10122	白宫管家	0.048888888
10122	记忆碎片(诺兰经典高智商电影)	0.051666667
10122	新水浒传	0.461111112
10122	甜果课堂时刻第期-可爱的鸵鸟(美术课)	0.021666667
10122	极速前进第四季：贾静雯入水逆局舞狮崩溃	0.041666666
10122	血染大青山	0.084166666
10129	铁道飞虎(成龙王凯打鬼子)	0.3675
10129	奔跑吧：鹿晗大秀球技	0.023055557
10129	笑声传奇：潘长江变身情圣宋晓峰为农民工发声	1.586388888
10129	金星秀：秦凯何姿接吻狂撒狗粮	0.525
10129	大兵小将(环绕声)	1.488611112
10129	金星秀：男神蔡国庆谈家庭趣事	0.511666668
10129	铁道飞虎	1.641388889
10129	金星秀：杨立新父子隔空秀默契	0.655833333
10129	老炮儿	2.265833333
10129	奔跑吧：收官之战！邓超遇王力宏变迷弟	12.15694445
10129	钢铁侠(小罗伯特？唐尼，新英雄时代)	2.1
10129	白鹿原	0.680277778
10129	美人鱼	1.468333334
10129	愤怒的小鸟(“紫菜眉毛”红呆萌)	1.471666668
10129	少年派的奇幻漂流(奥斯卡最佳视觉效果)	0.464722224
10129	金星秀：金星也曾是“养成系”歌手	0.578055554
10129	金星秀：金星的玩具靠自己动手	12.24055555
10129	奔跑吧：陈赫玩烧脑怒怼邓超刘涛被众疑超揪心	0.024166666
10129	驴得水(开心麻花，爆笑荒诞喜剧)	0.409166666
10129	猫女	1.031944445
10129	同桌的你(学渣林更新反超女学霸)	0.038055557
10129	同桌的你	1.474444445
10129	捉迷藏	0.124166666
10129	摆渡人	0.818888887
10129	摆渡人(失恋失业咨询梁朝伟)	0.788055554
10129	大唐玄奘(黄晓明西行历磨难)	0.09361111
10129	鸟人(奥斯卡最佳影片)	0.098055554
10129	哈利波特(下)：死亡圣器	0.056388888
10129	?潘磕惺？第一季	5.808333334
10129	雷神：黑暗世界(冤家兄弟联手抗敌)	1.574444443
10129	超凡蜘蛛侠(吊丝英雄，传奇再起)	0.478333334
10129	小花仙	0.190277777
10129	猪猪侠之变身战队	0.273055555
10129	神奇阿呦	0.740555554
10129	猪猪侠之五灵守卫者	10.16555556
10129	阿优	0.376111111
10129	阿优(南方少儿)	0.248055557
10129	奔跑吧：奔跑团探班鹿晗热巴二次元对话萌翻	11.62972222
10129	舞法天女朵法拉	0.404722224
10129	聪明伦文叙	1.713888888
10129	破冰船	0.06888889
10129	小公主苏菲亚	0.176944445
10129	熊出没之冬日乐翻天	0.592777778
10129	破冰船(冰山巨创海船危在旦夕)	2.068055556
10129	熊出没之春日对对碰	0.204166666
10129	白鹿原大结局	0.675277776
10129	人在?逋？去拖影)	1.471666666
10129	新大头儿子和小头爸爸	0.405277778
10129	木星上行(调字幕)	10.97777778
10129	极限挑战第三季：孙红雷智斗大妈张艺兴进化小狐狸	0.838333332
10129	奇异博士	0.988333332
10129	遗落战境(阿汤哥抵抗外星侵略者)	1.556944445
10129	极限挑战第三季：沙溢被虐惨叫连连	1.479166668
10129	冰河世纪：大陆漂移	1.343333333
10129	怪物史莱克(姜饼王冲锋，断臂救公主)	0.889722221
10129	怪物史莱克(驴子斗海盗，吹水是绝招)	0.019444445
10129	冰河世纪：消融	6.773333333
10129	金星秀：殷桃登金星秀“征婚”	0.066666667
10129	怪物史莱克	0.028055554
10129	金星秀：沈南变“庄周”遭遇奇葩队友	15.58277778
10129	一路惊喜	8.244444444
10129	金星秀：李光洁不会打包遭嫌弃	0.609166666
10129	hold住爱	1.088333333
10129	hold住爱(杨幂甜笑电倒刘恺威)	0.26111111
10129	胜利的游戏第一季	0.549722222
10129	胜利的游戏第一季：曹云金吐槽假脸李小路	0.540555557
10129	谋杀似水年华(AngelaBaby、阮经天，相爱相杀)	2.012499998
10129	?潘磕惺？第二季	0.246944446
10129	我的前半生	1.415277778
10129	坚不可摧	0.043055556
10129	煎饼侠	0.045555555
10129	唐人街探案	11.60972222
10129	唐人街探案(出其不意展现高级喜剧)	2.090555556
10129	明日世界(末日倒数天)	0.909444444
10129	坚不可摧(太平洋战争的非凡历练)	8.639444443
10129	睡在我上铺的兄弟	1.516944444
10129	一粒红尘	0.628611113
10129	建国大业(红色三部曲之一，豪华群星助阵)	2.567222222
10129	金星秀：揭秘网红模特发家史	3.54
10129	怪兽电力公司	0.018888891
10129	怪兽电力公司(长相滑稽，创意十足)	6.56111111
10129	极限挑战第三季：孙红雷脸基尼抢镜	22.43861111
10129	我们停战吧	1.259722222
10129	醉玲珑	0.019444442
10129	天降美食(剩饭复仇，石破天惊)	4.112777777
10129	怪兽大学(毛怪大眼仔重返校园)	0.045555557
10129	挑战者联盟第三季：郑元畅陈学冬联手夺宝	0.018055555
10129	我们停战吧(谭耀文痴恋女学生)	0.100000001
10129	挑战者联盟第三季：范冰冰与韩庚贴身热舞	0.135833333
10129	闪电狗(极速萌犬，快闪护主)	0.989166665
10129	贵族大盗	1.361388891
10129	极限挑战第三季：张艺兴变人肉轮盘	1.066388887
10129	真狗	0.040277779
10129	深夜食堂	1.204166666
10129	金星秀：雷佳音魔性笑声遭调侃	1.2
10129	乐高：蝙蝠侠电影(玩具英雄集体卖萌战)	7.11611111
10129	档案：希特勒	3.446388888
10129	设计来你家	0.040277777
10129	档案：周星驰	0.018611112
10129	银河护卫队(漫威史上最佳续集，解星爵身世之谜)	2.458888889
10129	长城(鹿晗“回眸杀”，小怂兵逆袭)	1.026944443
10129	破坏者(施瓦辛格，不一样的猛男子)	0.103888889
10129	听风者	1.295555554
10129	听风者(周迅朝伟不能听的秘密)	0.903888888
10129	十万个冷笑话	0.019166666
10129	憨豆黄金周	0.065833332
10129	欢乐喜剧人	2.445277779
10129	秦时丽人明月心	0.599722221
10129	火星情报局第二季	0.930277776
10129	霍比特人：五军之战(魔幻最终一役)	1.808055554
10129	味道中国(“后舌尖时代”的味觉表达)	5.383888891
10129	非凡任务(“硬汉”黄轩秀肌肉)	3.518888887
10129	印度超人	0.022222221
10129	钢铁侠(钢铁战神，重磅归来)	0.975833335
10129	蝙蝠侠：黑暗骑士归来(上)(正邪之争白热化)	0.016944444
10129	跨界喜剧王第二季：王博文玩穿越尬舞谢园梁天加盟	1.081111111
10129	猩球崛起：黎明之战(猿和人的超级PK)	0.788055557
10129	金星秀：二十八岁的金星就已“知天命”	0.183333334
10129	驯龙高手(国语版)(无牙仔的暖心犬属性)	0.440833332
10129	驯龙高手（英文版）	2.350555555
10129	极限挑战第三季：王嘉尔惨遭沙溢套路	15.23416667
10129	那年花开月正圆	0.694166666
10129	超凡蜘蛛侠(第一反派“电光人”吸睛无数)	18.97444444
